8.999574143432395701e+00,1.279459784364237684e+00,7.340172302583479080e+00,6.221229966771623765e+00,9.292577004724931200e+00,2.894338103458344857e+00,2.130074161038259195e+00,1.268277645223335748e+00,4.881998046765215094e+00,2.277335224363550292e+00,1.339185163358342656e+01,1.016686959800369161e+00,1.524795415852319813e+01,1.435538866677641145e+01,1.056551603517950078e+01,1.560681663773486960e+01,1.569249985275039627e+01,9.256512382238208936e-01,1.523496917060749034e+01,1.881392543368924564e+01,1.460955548619795330e+01,4.243476365744186296e+00,1.177796706228980561e+01,1.136160943584366834e+01,1.097683459236648496e+01,1.226869804790264640e+00,1.728273548749323041e+01,8.527129072759198181e+00,2.023808002376711812e+01,1.428642258719978919e+01
3.245466949933189404e+00,3.141071856731944223e+00,3.001753168032616603e+00,2.923894835907136169e+00,3.902385348925748509e+00,2.518872824961374324e+00,3.770092362309517942e+00,5.033157958839904467e+00,4.888957576566991925e+00,4.139145843851719242e+00,5.685837123724464703e+00,4.559958016917137869e+00,3.485147332695599953e+00,3.940439556615047412e+00,5.131144531580244639e+00,3.114044323433631245e+00,3.313653849750811009e+00,3.436898391227007021e+00,3.197649548437234479e+00,2.378202779381807908e+00,2.964226426678085335e+00,4.537326075295047723e+00,3.481687381461866071e+00,5.215164625433499346e+00,3.109136723528699964e+00,2.906062751766265606e+00,4.423599158268951115e+00,5.079040205359853566e+00,4.909638995606534273e+00,4.424512394981151786e+00
3.216109999999999900e+02,3.148899999999999864e+02,3.291510000000000105e+02,3.587289999999999850e+02,3.401379999999999768e+02,3.239730000000000132e+02,3.288550000000000182e+02,3.206689999999999827e+02,3.140380000000000109e+02,3.199420000000000073e+02,3.263229999999999791e+02,3.218580000000000041e+02,3.307069999999999936e+02,3.190710000000000264e+02,3.295400000000000205e+02,3.181899999999999977e+02,3.250849999999999795e+02,3.415559999999999832e+02,3.130520000000000209e+02,3.740799999999999841e+02,3.248319999999999936e+02,3.402900000000000205e+02,3.155500000000000114e+02,3.056870000000000118e+02,3.221759999999999877e+02,3.201949999999999932e+02,3.190939999999999941e+02,3.188050000000000068e+02,3.165830000000000268e+02,3.321030000000000086e+02
